"","X","CD45","CD3","CD19","CD123","CD11b","CD4","CD8a","CD11c","CD14","FceRI","gdTCR","CD45RA","TIM3","PD.L1","CD27","Tbet","CTLA4","FoxP3","CD33","CD45RO","CD127","CD197","Ki67","CD25","TCRva24Ja18","CD38","HLA.DR","PD.1","CD56","CD16","cluster.info"
"385","V215433",338.299041748047,5.44767141342163,1.36245822906494,0.435504287481308,111.088195800781,62.691047668457,3.13420271873474,172.248901367188,275.022399902344,0,0,1.95889699459076,1.54570269584656,0,0,0,8.81450462341309,18.9189262390137,644.44580078125,32.6285209655762,0,0,21.3773136138916,2.16988325119019,0,93.9392471313477,225.084289550781,0,0.744729220867157,0,"CD14 Mono"
"386","V168880",148.359756469727,6.83182954788208,12.4867467880249,6.39796352386475,20.8289623260498,60.2601318359375,4.4760627746582,84.2527618408203,98.3212585449219,0,0,1.33212745189667,0,0.148036852478981,5.37195062637329,5.92938423156738,8.25695991516113,1.71784722805023,311.515350341797,9.25426864624023,1.90414905548096,1.29114592075348,47.4981575012207,0.729874432086945,0,79.0406494140625,255.560089111328,0,1.02152729034424,0,"CD14 Mono"
"387","V49832",367.735687255859,190.314880371094,3.06697773933411,2.16560792922974,5.17883443832397,200.053421020508,8.31042289733887,0,0,0,0,0,0,4.35725212097168,142.709732055664,7.78200626373291,1.50003516674042,0,0,21.1449565887451,243.01594543457,36.1008682250976,2.37644290924072,3.1595287322998,0,1.70048248767853,0,0,0,0,"mem CD4 T"
"388","V197511",556.4287109375,11.7569103240967,6.43601608276367,5.19764423370361,123.621597290039,201.369400024414,11.1060972213745,472.074584960938,351.842071533203,0,1.30544769763947,15.79176902771,2.82372498512268,0,1.14039087295532,5.16622972488403,3.21250343322754,36.2409019470215,1395.35070800781,27.1122016906738,2.22397780418396,0.469798892736435,57.3430252075195,1.69637203216553,0.864042460918427,204.667770385742,928.264953613281,6.23002576828003,0.189426243305206,0,"CD14 Mono"
"389","V86976",583.282409667969,3.46019697189331,838.169250488281,0,3.41150379180908,0.283415585756302,0.91130405664444,0,0,0,0,217.359252929688,0,0,10.4770259857178,0,0,1.1182450056076,1.70195150375366,0,0.100715652108192,116.197196960449,1.74776315689087,13.1316289901733,0,27.3997325897217,303.271636962891,0.190653666853905,0,0,"B"
"390","V167478",272.193298339844,321.30517578125,2.53730845451355,0,0,0,145.595230102539,0,0,3.09121012687683,0,33.626163482666,0.329242557287216,3.62059164047241,406.461303710938,1.65539860725403,2.14341282844543,3.5932765007019,0,0,187.784866333008,86.2467193603516,0.808510482311249,0,0,1.0375200510025,0,0,0,1.14094257354736,"CD8 T"
"391","V108983",467.387268066406,597.563598632812,0.783559620380402,3.52986717224121,5.16549396514893,264.330078125,15.0699481964111,0.42783597111702,1.38079559803009,3.41019654273987,1.75368010997772,38.1591873168945,0.491967499256134,4.10108184814453,442.360992431641,1.25622761249542,0,1.90416288375854,0,0.070176400244236,69.9218215942383,132.092880249023,7.98028135299683,0,0,22.7270374298096,4.01973915100098,0.885726392269135,0,1.49881732463837,"naive CD4 T"
"392","V72979",576.342834472656,532.760437011719,0,4.17775821685791,2.29948568344116,215.278930664062,2.15759825706482,0,0.198707699775696,0.742775678634644,0,0.0614548698067665,1.883953332901,3.04161667823792,405.163269042969,11.717583656311,2.83053541183472,43.5441551208496,5.48506021499634,107.684257507324,0,64.086669921875,0.283643186092377,48.1921615600586,0,4.59423398971558,0.558199048042297,0,0,1.43035960197449,"mem CD4 T"
"393","V82655",456.459655761719,392.654876708984,0,5.14717102050781,1.63232028484344,300.932830810547,18.4359130859375,0,0,0,0.8977410197258,1.77449071407318,0,5.02156972885132,231.015975952148,7.49776649475098,4.21965360641479,4.40128231048584,4.52536725997925,28.2416362762451,126.15714263916,29.6259212493896,0,25.5193958282471,0.111043259501457,3.20171475410461,0,0,0,0,"mem CD4 T"
"394","V2046",337.210021972656,5.63803911209106,7.13393306732178,2.75399422645569,84.8721542358398,90.1583862304688,3.50296092033386,81.9313049316406,319.931884765625,0.448298782110214,0.638925194740295,5.35126066207886,5.54574537277222,0,2.19206094741821,0.0565626621246338,18.1271171569824,9.34172058105469,780.452209472656,46.2129211425781,1.20472621917725,0,59.9849243164062,0,0,119.367309570312,272.803527832031,1.13948285579681,0,1.66615116596222,"CD14 Mono"
"395","V74919",451.588592529297,0,686.977905273438,9.13570308685303,0.838433802127838,0.131246134638786,1.96068489551544,0,0,0,0,131.546798706055,0,0,8.53588771820068,0.107718504965305,0.0923575162887573,2.24677395820618,1.88078451156616,0.513061344623566,0.567667663097382,70.3557739257812,0,0,0,19.8181114196777,815.227844238281,0,1.22276759147644,0,"B"
"396","V151088",316.936981201172,9.59958648681641,0,11.8166751861572,27.5138778686523,88.7027282714844,7.71430492401123,270.296325683594,125.892112731934,1.19929075241089,0.830219268798828,18.2523517608643,4.30666446685791,0,3.49583101272583,1.78082704544067,4.33318424224854,10.4080457687378,637.309143066406,11.0642156600952,0.889584243297577,0.398768454790115,47.6874198913574,0,0.135238006711006,37.1977806091309,711.631774902344,0.478018462657928,0,16.3367977142334,"CD14 Mono"
"397","V220318",275.329803466797,367.861846923828,1.55394566059113,1.49437081813812,0,208.683349609375,5.64557552337646,0,0,1.11612474918365,0,93.3830261230469,0,2.82878804206848,237.781616210938,0,1.69853508472443,0.97058641910553,1.73634386062622,0,33.0685424804688,162.738082885742,3.21612167358398,2.71748042106628,1.12178838253021,15.96937084198,3.14983081817627,0,0.557273983955383,0,"naive CD4 T"
"398","V149055",299.426818847656,306.736907958984,1.69824326038361,6.73051357269287,1.6306746006012,169.901321411133,12.596019744873,0,0,0,3.74850392341614,51.7775650024414,0.378620505332947,1.28237891197205,376.600708007812,5.29843473434448,8.64264583587646,20.2410507202148,0.968822777271271,1.43962955474854,22.8818893432617,98.2272567749023,0.852817356586456,71.8360824584961,0.196575626730919,4.31098556518555,10.9538841247559,0,0,0,"mem CD4 T"
"399","V183622",353.829742431641,216.581741333008,0,0,2.86139392852783,271.959594726562,9.25467395782471,0.0472261793911457,0,0,0,0.372017621994019,0,5.09120750427246,0,22.033031463623,3.02347993850708,12.2140445709229,0,27.639762878418,86.7566986083984,0,0,5.72076511383057,0,0,0,2.12634229660034,0,0,"mem CD4 T"
"400","V21091",366.164642333984,453.808837890625,0,2.57549571990967,1.86062383651733,257.136291503906,6.70090007781982,0.213802024722099,0.594400107860565,1.66179919242859,0,175.751495361328,0.263502568006516,0.738836228847504,447.680145263672,1.93990981578827,3.73912715911865,2.97852659225464,0,0.0298472549766302,42.202018737793,141.375228881836,1.31909382343292,0,0,50.8587799072266,3.11630940437317,0.843380630016327,0,3.65081596374512,"naive CD4 T"
"401","V233081",584.229370117188,2.43532061576843,672.215209960938,1.60254037380219,0.92149293422699,0.715943872928619,5.62169361114502,0,0,2.51616525650024,0,240.884201049805,0,0.5386101603508,65.5835266113281,23.5886383056641,0,1.29746305942535,0,0,0,85.0527954101562,1.53901350498199,11.2580032348633,0,12.2052898406982,285.232818603516,0,1.64998924732208,0,"B"
"402","V150912",440.026641845703,12.4661016464233,0.412298619747162,15.4855470657349,47.2932395935059,96.2812423706055,0.8453209400177,321.738128662109,236.863952636719,4.51907444000244,0.92666220664978,2.03032040596008,18.1647453308105,0.680662095546722,0,0.202203154563904,3.24421072006226,38.5139350891113,1067.54736328125,31.1499156951904,0,0,21.4772701263428,0,0,55.5198173522949,1051.12561035156,2.05720019340515,0,14.3527145385742,"CD14 Mono"
"403","V219902",435.843872070312,292.665832519531,1.66284811496735,0,0,202.190612792969,10.9870481491089,0,0,0,0,9.21144104003906,0,0.488144844770431,184.320281982422,4.20035886764526,2.99505114555359,0.96862781047821,0,6.62264347076416,161.952270507812,69.2568664550781,1.32986962795258,3.02735781669617,0,0,0,0,0,0,"naive CD4 T"
"404","V170687",388.198669433594,12.3183603286743,0,5.34940338134766,24.5908889770508,102.867362976074,11.3865413665771,184.018997192383,243.997802734375,3.82241654396057,0,1.87099766731262,4.94382286071777,0,0.41768291592598,5.70548629760742,10.2065572738647,42.2731628417969,550.510559082031,24.3627319335938,0,0,25.3446559906006,2.76761889457703,0,76.6600875854492,760.379577636719,0.699186503887177,1.99022388458252,18.5492210388184,"CD14 Mono"
"405","V106652",454.956970214844,672.390808105469,0.63655549287796,0,1.04521346092224,221.275482177734,8.38946056365967,0,0.896421551704407,0.0103087583556771,0,48.6592979431152,0,0,494.430450439453,0.0714920684695244,1.69214498996735,0.649660408496857,0,1.39704585075378,147.564666748047,148.910263061523,3.34074258804321,0,0,128.122283935547,0.171647891402245,0.386031776666641,0,0,"naive CD4 T"
"406","V115069",473.555145263672,254.206573486328,0,5.38798761367798,0.659158885478973,264.284149169922,11.7865676879883,0.309851735830307,0,1.20567452907562,0,0,0.587581396102905,1.66560184955597,225.051971435547,28.8549098968506,2.08527827262878,4.79307270050049,1.5734316110611,45.3027534484863,224.071151733398,8.77195930480957,0,25.2103786468506,0,0,0,23.9976253509521,2.79747581481934,0,"mem CD4 T"
"407","V81326",475.123992919922,629.898986816406,0,3.20656847953796,1.9395204782486,328.726348876953,7.22597694396973,0,0.846824169158936,0.483140587806702,0,38.6130905151367,1.01598572731018,0.354421138763428,703.951477050781,3.48634052276611,0,0,0,1.14226686954498,156.042098999023,155.526229858398,1.21426916122437,0,0,18.4693470001221,0,0.947836518287659,0.365364342927933,0.171357780694962,"naive CD4 T"
"408","V151986",632.0087890625,337.157867431641,1.5644234418869,4.13975048065186,4.42527580261231,273.541442871094,9.1042537689209,0,0,0,2.48756170272827,4.08023548126221,0,4.82663774490356,114.095115661621,15.6936740875244,7.7100658416748,4.64113903045654,3.23702073097229,45.2515182495117,265.752075195312,33.7156028747559,0,44.273250579834,0,0,0,11.3576526641846,1.22646141052246,14.1892614364624,"mem CD4 T"
"409","V9529",469.324401855469,460.59033203125,0.191480100154877,1.07252609729767,3.43123483657837,234.625747680664,9.22968578338623,0,0.01769894734025,0.098783366382122,1.49397563934326,78.8524398803711,0.392995238304138,2.98979544639587,464.240509033203,1.66660845279694,0.755038797855377,4.79824542999268,1.31179332733154,0.392862290143967,113.361465454102,169.744537353516,3.88863587379456,0,0.564024388790131,106.132438659668,0,0,0,0,"naive CD4 T"
"410","V85442",475.400787353516,197.504989624023,0,0,3.75238656997681,305.032867431641,6.36557149887085,0.469509541988373,0,1.72495079040527,0,1.35127115249634,0,0.567994832992554,340.966430664062,26.8039627075195,4.50203847885132,1.2081823348999,0.241531893610954,45.0270156860352,195.840911865234,14.5288314819336,0,22.1261444091797,0,0,0,0,0,0,"mem CD4 T"
"411","V104614",485.271850585938,987.213195800781,3.26435279846191,0.457408308982849,2.64840722084045,273.527160644531,3.85472965240479,0,0,4.86730098724365,0,21.9892978668213,0,0,379.769500732422,4.94113397598267,0,0.955242991447449,0.894373297691345,2.73067903518677,106.697814941406,119.759941101074,7.91719341278076,0,0,151.590728759766,0.913653016090393,5.89547634124756,0,0.350884675979614,"naive CD4 T"
"412","V54718",240.527542114258,334.194427490234,0,2.00400185585022,0.191870793700218,1.45070159435272,265.698059082031,0.258191525936127,0,2.09825754165649,1.39724254608154,151.01789855957,0,1.93618440628052,527.850769042969,0,0,7.23141145706177,0,3.21819090843201,194.115020751953,130.01545715332,0.780513167381287,0,0,4.34756374359131,0,0,0,0,"CD8 T"
"413","V226957",434.939514160156,1.4668835401535,0,14.4848928451538,48.5509948730469,114.09757232666,2.59201526641846,228.373565673828,205.102905273438,3.61298608779907,1.96756422519684,12.6352977752686,0.868997037410736,0,0,0,0.739613950252533,26.2865352630615,524.849365234375,5.53990173339844,0.0358503833413124,3.0687620639801,46.664379119873,0,0,36.9965667724609,695.537292480469,2.25156736373901,0,0,"CD14 Mono"
"414","V87476",474.698272705078,1.0296493768692,0.86487752199173,25.612907409668,59.2190971374512,90.2963638305664,0.872383832931519,378.339202880859,205.470184326172,2.69691061973572,2.42487072944641,17.8055686950684,19.150333404541,0,0,1.05640780925751,1.98936748504639,22.8641872406006,792.85595703125,17.0327434539795,0.964262664318085,1.19850635528564,17.7437171936035,0,0,81.0221252441406,1661.22607421875,5.35140180587769,1.56730103492737,0,"CD14 Mono"
"415","V103352",325.613494873047,131.274932861328,6.43573713302612,0,1.0646870136261,74.3793792724609,7.1691427230835,0.533529460430145,0,0,0,11.5364036560059,0,0,59.568058013916,1.56551194190979,0.732103765010834,0,1.88931322097778,12.9167394638062,36.2776870727539,52.711971282959,0,0.501376271247864,0,1.38484346866608,1.60950040817261,0,2.69215774536133,10.69713306427,"naive CD4 T"
"416","V143723",229.340301513672,417.174011230469,0,0.404213428497314,1.7966126203537,149.749359130859,4.62460422515869,0.620625793933868,0,1.91828536987305,1.03801739215851,37.8164138793945,0,0,303.580932617188,0,0.0484521426260471,1.71131324768066,0,0,46.3777275085449,71.3185348510742,1.08850336074829,0,0,31.585241317749,1.65120494365692,0,0.694960236549377,1.51836943626404,"naive CD4 T"
"417","V94973",327.532928466797,13.5219917297363,1.3348480463028,5.07815217971802,6.22876691818237,153.841033935547,18.2972869873047,360.743835449219,107.885444641113,242.983367919922,0,4.07806158065796,18.2461090087891,2.58626341819763,0,0.142488166689873,14.174729347229,27.7444438934326,1192.33898925781,21.7389640808105,0.445848166942596,1.06786382198334,72.2735290527344,0,0,57.8697967529297,1846.94738769531,0.90797221660614,1.16408133506775,0,"DC"
"418","V207736",240.207611083984,258.526519775391,0,0,2.74093246459961,0,256.622711181641,0,0,0,0,115.260894775391,0.232131570577621,0,225.343444824219,7.230055809021,0.389449030160904,2.53636646270752,0,0,63.4915466308594,115.270599365234,7.54016160964966,0,4.70295190811157,13.3130350112915,0.302380084991455,0,0,0,"CD8 T"
"419","V119889",353.963317871094,5.92306900024414,0.155948519706726,14.7403802871704,50.9627456665039,104.563858032227,4.31196451187134,167.766616821289,203.671401977539,0,0,3.03178000450134,4.87503004074097,0,3.18235039710999,0.444618999958038,5.59901237487793,22.9366016387939,1067.37707519531,19.803503036499,0,0.662671744823456,44.8915481567383,0,0,99.4064025878906,568.580139160156,0,0,18.9441184997559,"CD14 Mono"
"420","V190010",353.228576660156,783.089538574219,0.405336797237396,4.78802394866943,5.7701358795166,240.905364990234,10.8691816329956,0,0.189992144703865,1.00475895404816,0,54.2208557128906,0,1.28422558307648,448.499237060547,0,0,1.28151321411133,0.955152213573456,1.43457627296448,50.1476783752441,127.83423614502,2.79580235481262,0.0076415976509451,0,13.5120220184326,0.829284846782684,0.241479948163033,0.595142483711243,0,"naive CD4 T"
"421","V126621",290.583648681641,4.87893486022949,1.57570052146912,5.21983528137207,71.9591369628906,47.0896034240723,10.187931060791,172.839920043945,128.983627319336,0,4.59995269775391,5.7087607383728,5.52244234085083,0,0,0.239157557487488,3.53886985778809,14.2870435714722,569.1513671875,15.6261291503906,3.04717826843262,0.226308763027191,77.6535568237305,0,0,39.520435333252,576.492492675781,1.61175727844238,4.39647483825684,4.35148048400879,"CD14 Mono"
"422","V211790",219.194259643555,13.3768463134766,8.29149436950684,15.4165277481079,0.75813615322113,118.431175231934,5.64297676086426,289.838439941406,5.96265411376953,120.473930358887,0,5.33466863632202,5.81487321853638,0,0,2.65645289421082,7.7889142036438,16.264461517334,542.581909179688,22.5973491668701,2.9393515586853,8.5919942855835,225.002883911133,0,0,74.6731796264648,1845.58276367188,4.68204832077026,2.03102612495422,23.388916015625,"DC"
"423","V53969",419.865417480469,5.10067701339722,1.39537751674652,3.33822917938232,61.5615921020508,89.8053588867188,7.77413654327393,245.941299438477,282.671417236328,2.90383362770081,0,1.01691365242004,0.909060955047607,0.863154590129852,0,0.756962716579437,20.9479560852051,12.4580278396606,601.050170898438,26.906120300293,0,0.287817627191544,11.5301342010498,0,0,75.5856399536133,494.564849853516,0.371391326189041,0,1.31787240505219,"CD14 Mono"
"424","V115630",462.706573486328,263.900238037109,4.14433336257935,0.681408286094666,0.694861590862274,209.119735717773,6.17406177520752,0,1.06290197372437,0.101037539541721,0,2.86193490028381,0,0,362.852264404297,11.3374605178833,23.7240962982178,55.034984588623,0.655701458454132,64.3126831054688,0.51465630531311,4.7735424041748,3.22629070281982,225.568664550781,0,0,2.44896483421326,0,0.636657178401947,0,"mem CD4 T"
"425","V4326",271.562927246094,563.847473144531,2.70853447914124,4.34814310073853,2.70440864562988,198.001770019531,0.834021687507629,0,0,4.62423706054688,0,65.8373031616211,5.27125549316406,0.990733981132507,351.869323730469,3.13909387588501,2.80487728118896,4.07498979568481,5.7690052986145,0.740102410316467,51.9775428771973,109.725166320801,2.67514824867249,0,0,35.3646430969238,0,0,0.375714391469955,0,"naive CD4 T"
"426","V87037",307.825286865234,402.853698730469,0,1.74114274978638,2.73523831367493,0,257.405517578125,0.405740857124329,0,2.64835786819458,0.266703724861145,121.859649658203,1.58369553089142,1.73134100437164,351.73046875,0.946689069271088,0,4.31186771392822,3.65455532073975,0,62.3643417358398,135.666351318359,5.47365808486938,0,0.799806356430054,0.229302823543549,0,0,0,0.836802840232849,"CD8 T"
"427","V225989",344.284393310547,701.179321289062,6.42142152786255,1.936150431633,2.92279672622681,327.237823486328,6.17412710189819,0,1.44223427772522,0,0,35.416877746582,0,0,372.879730224609,4.84181499481201,0.315155476331711,5.76873207092285,0,0,106.234092712402,153.226516723633,1.53105342388153,0.940563976764679,0,15.7619981765747,0.381691247224808,0,0.324945569038391,0,"naive CD4 T"
"428","V209255",411.432037353516,393.419891357422,0,0,4.56034183502197,323.272735595703,5.55547094345093,1.05851376056671,0,1.00228989124298,0,0.43627342581749,0.965432584285736,7.78992462158203,73.2262496948242,20.7425651550293,3.54190039634705,0.756517767906189,0.11928703635931,29.119592666626,127.336097717285,0.185161411762238,0,9.79134464263916,0,0,1.73068785667419,29.8994235992432,0.167055815458298,0,"mem CD4 T"
"429","V32379",563.680908203125,489.283264160156,2.37342500686646,1.74284064769745,1.24193429946899,299.521301269531,9.44680595397949,0,2.5438494682312,1.61519682407379,0,8.09603309631348,1.27486217021942,8.708176612854,397.916595458984,41.1602745056152,0,4.14955282211304,0,28.3391189575195,214.804244995117,61.3298072814941,0,0.131313771009445,0,19.4805679321289,2.29521775245667,0.826944768428802,0.0694742649793625,0,"mem CD4 T"
"430","V51794",98.6956176757812,0.930206537246704,0,0.478350400924683,7.68990898132324,0,13.5348472595215,108.040168762207,5.18774890899658,0,0.0428680591285229,68.489501953125,0.241033181548119,0,60.1289596557617,136.535202026367,1.83072078227997,4.22629547119141,10.7545490264893,16.6626071929932,16.6917533874512,17.1615695953369,2.16918349266052,18.5505523681641,0,1.52582120895386,14.3495931625366,0,251.456039428711,1.29647791385651,"NK"
"431","V234423",95.6079254150391,4.17653799057007,0,0.940361082553864,13.3875570297241,0.802940607070923,22.8390731811523,150.089202880859,4.51359605789185,0,1.29034149646759,109.70613861084,0.589139103889465,0.867644846439362,82.4669647216797,91.7188491821289,0,4.67724275588989,30.7163352966309,13.9465341567993,12.3020105361938,1.64503705501556,1.34159076213837,49.7450866699219,0,27.4082107543945,23.6992301940918,2.96462488174438,798.6171875,0,"NK"
"432","V177154",330.731109619141,628.400939941406,0,2.38071918487549,0.761676609516144,181.911712646484,6.63247394561768,0,0,0.281092166900635,1.52837455272675,81.125,0.0571838244795799,0,421.209442138672,0.799589335918427,7.71178722381592,1.16239845752716,0,0,13.0386924743652,155.669647216797,2.18302392959595,0,0,11.0171756744385,2.38594222068787,0,1.79221212863922,0.280354529619217,"naive CD4 T"
"433","V225409",295.542358398438,398.197357177734,1.36501753330231,5.79873561859131,0.906772136688232,234.84944152832,11.3906021118164,0,0.348601698875427,0.571152329444885,0,118.008888244629,4.20073127746582,0,525.544799804688,1.61259734630585,0.741504728794098,0,0,1.90296638011932,70.0524368286133,133.665679931641,1.39869284629822,0,0.362044662237167,59.2876358032227,0,0.764535427093506,0.81485641002655,3.77224183082581,"naive CD4 T"
"434","V146241",241.485824584961,11.2610101699829,0,10.2954931259155,18.7970237731934,43.6618804931641,2.15616655349731,79.1206665039062,187.730072021484,0,0.879317104816437,16.9727935791016,0,0,0,3.87732434272766,6.61488103866577,40.0901947021484,640.222778320312,0.356104463338852,0,0.439882904291153,104.421630859375,0,0.730301082134247,89.0961761474609,253.989074707031,1.61507737636566,0,0,"CD14 Mono"
"435","V122999",560.189270019531,0.352365851402283,824.211242675781,1.25749373435974,0.130831971764565,0,2.00161194801331,0,0,1.52836966514587,0,252.427612304688,0,0,66.4113388061523,12.6738977432251,0.842478036880493,3.61931872367859,0.0893912687897682,0,0.335541307926178,54.7151756286621,0,9.9259033203125,0.423072099685669,44.3309211730957,780.112487792969,0.400863409042358,1.59229242801666,0.364424526691437,"B"
"436","V151620",289.689056396484,16.4871387481689,0,19.4785060882568,5.77651453018188,106.023323059082,7.00903654098511,468.435089111328,3.32385945320129,129.532211303711,2.11351299285889,6.29085826873779,17.0450592041016,0,2.38832378387451,0.296921908855438,3.1930365562439,16.8116817474365,684.145751953125,19.9464092254639,0.821986556053162,0.523566126823425,57.7589683532715,0,0,51.0737953186035,1918.38598632812,0.0556086897850037,1.88999366760254,0,"DC"
"437","V210563",354.195220947266,750.117492675781,0,0.35180389881134,0.452280521392822,305.150360107422,6.2915735244751,0,0,2.16381359100342,0.908223927021027,65.2976531982422,2.0660080909729,2.55125522613525,308.597839355469,0.851922154426575,1.29781603813171,1.47316062450409,0,0,144.879272460938,140.328460693359,2.27027678489685,1.08129382133484,1.01059150695801,5.30772495269775,0,0,0,0,"naive CD4 T"
"438","V16800",489.358764648438,556.400268554688,1.46555507183075,0,6.33255863189697,342.75732421875,6.69248962402344,0,0,1.75213396549225,0.180347606539726,0,3.4558117389679,2.63200211524963,416.571838378906,9.43369007110596,8.19913578033447,0.660666048526764,1.15492594242096,64.2473526000977,234.631378173828,74.0644149780273,1.81024694442749,5.97224569320679,0,1.18187177181244,0,3.44947004318237,0,0,"mem CD4 T"
"439","V79971",429.296356201172,784.846496582031,0.527884662151337,3.87294340133667,0.0917119160294533,283.000244140625,8.99216079711914,0.573722422122955,0,0,2.64886379241943,55.7537612915039,0,0,488.737884521484,2.33404397964478,1.63947021961212,0,3.54360842704773,0,89.2356185913086,209.709625244141,3.34544587135315,0,0,4.74959850311279,0,0,0.0065734279341995,0,"naive CD4 T"
"440","V163497",509.184204101562,898.418090820312,6.46612596511841,5.21100664138794,1.07391107082367,403.083709716797,7.3415470123291,0,0,1.79782795906067,0.703069090843201,28.5811214447021,2.34308886528015,2.23927021026611,763.230102539062,6.45968866348267,4.46625185012817,2.0772762298584,1.49509298801422,1.92473292350769,271.202514648438,183.64045715332,1.03495395183563,0,0,42.8718719482422,0.635871648788452,0,0,3.98188209533691,"naive CD4 T"
"441","V77319",374.971221923828,713.475158691406,0.4824039041996,3.33862113952637,2.10945725440979,310.952911376953,19.0852336883545,0,0.833602368831635,0.290951907634735,0.141973108053207,23.492733001709,0.820445895195007,0,404.034912109375,0,2.09261250495911,5.27005672454834,0,1.87623882293701,45.9035186767578,120.776725769043,4.52694225311279,0.476398438215256,0.302861422300339,4.64553499221802,0,0.271648436784744,0,0,"naive CD4 T"
"442","V127777",524.813171386719,421.049926757812,0.172513499855995,0.32993084192276,3.39254212379456,261.937377929688,7.10581970214844,0,0,0.625061631202698,0,39.065601348877,0,3.79500341415405,596.323303222656,1.7532731294632,8.11421775817871,1.4708685874939,0,0,81.0751495361328,138.497314453125,2.39097046852112,0,0.1165606752038,109.688468933105,0,0,0,0,"naive CD4 T"
"443","V208419",95.9076690673828,0.299652189016342,0,0,12.229455947876,0,0,2.50245070457458,0,0,0,110.045127868652,0.368674159049988,0,27.0470676422119,38.4926338195801,0,0,1.38900947570801,9.8317699432373,0,0,0.389410495758057,0.06366266310215,0,60.2410697937012,2.24000239372253,0,204.433410644531,0,"NK"
"444","V150248",30.3566226959229,0.521150350570679,3.40619993209839,1.21817529201508,0,26.4613170623779,0.873009860515594,0,0.548698782920837,0,0,0.938987553119659,0,0,0,2.75581741333008,5.14861917495728,21.1478843688965,48.7906074523926,1.38156187534332,2.23792934417725,11.1983165740967,508.338104248047,0.564346253871918,0,39.7986221313477,150.225173950195,0,0,0,"DC"
"445","V226225",444.854614257812,1.94112205505371,0.465649574995041,1.40255892276764,79.106071472168,150.026443481445,4.25540685653687,268.114227294922,301.374114990234,1.44253301620483,0.938534677028656,0,0,0,4.75732231140137,2.39127254486084,7.7983865737915,18.9086055755615,421.100006103516,62.3982315063477,0.389053791761398,2.53665471076965,23.0509796142578,0,0,30.6660385131836,1093.12414550781,1.38802337646484,2.83636474609375,2.00646924972534,"CD14 Mono"
"446","V99571",274.425415039062,280.019714355469,0.810879230499268,0,3.66481399536133,139.603179931641,4.22353982925415,2.79781079292297,0,2.08587169647217,0,11.8554954528809,0.833455860614777,0.720280051231384,475.992980957031,1.56869029998779,2.44060587882996,6.07613182067871,1.37278604507446,0,20.76220703125,113.757629394531,38.1801528930664,8.33721351623535,0.355367243289948,231.200729370117,0.504598617553711,0,1.90422630310059,0,"naive CD4 T"
"447","V216139",259.032684326172,0.257594287395477,0,1.60303747653961,63.4867515563965,27.064022064209,5.0836763381958,187.553131103516,126.966659545898,1.78286492824554,0.810492694377899,0,0,0,0.729044139385223,0,3.71497440338135,1.28966128826141,577.962768554688,14.5295505523682,0,0,1.38715279102325,0,0,79.0164566040039,307.944274902344,0,0.891733825206757,6.44875526428223,"CD14 Mono"
"449","V181723",274.933319091797,5.44760465621948,1.79391491413116,0.286107629537582,120.530517578125,78.2982406616211,10.3439178466797,149.365356445312,235.045532226562,2.45835375785828,0.440050899982452,3.07135415077209,0,0,0,3.03163886070251,3.65568518638611,1.93541371822357,351.995910644531,14.838191986084,0.485922783613205,0.500698864459991,10.3275012969971,0,0,57.6036376953125,419.141448974609,1.6283597946167,0,0,"CD14 Mono"
"450","V215360",243.553909301758,701.717712402344,1.09278571605682,1.85548949241638,0,251.622344970703,6.70883893966675,0,0,1.70878994464874,0,107.49584197998,5.06310606002808,1.22806060314178,462.943115234375,1.11099171638489,1.42761647701263,1.35349369049072,1.53345906734467,0.873688280582428,78.0329132080078,120.916343688965,3.40999007225037,0,0,24.7396125793457,0,0.759326756000519,0,0,"naive CD4 T"
"451","V193722",477.237365722656,240.996826171875,10.5445785522461,2.27517771720886,1.04714608192444,213.380020141602,7.16438579559326,0,0,0,1.99361050128937,0.512750566005707,0,4.07818698883057,86.9552612304687,0.231604874134064,2.44553375244141,5.60413837432861,0,7.59539365768433,129.801605224609,25.3829460144043,0,73.9421920776367,0,2.68258452415466,1.42209589481354,4.79753112792969,0,16.0265197753906,"mem CD4 T"
"452","V211371",502.323303222656,268.277587890625,2.47509503364563,0,1.33695471286774,1.46693754196167,74.9923706054688,0.593233644962311,0.0565752945840359,4.29325103759766,2.5292444229126,223.797088623047,0,0.5992551445961,102.143203735352,180.998138427734,0,3.05828785896301,0,0.955249130725861,3.28675818443298,0.161046370863914,0,0,0,0,0.528149545192719,0,5.20626783370972,36.2929725646973,"CD8 T"
"453","V206410",561.985412597656,8.60813522338867,0,11.5235109329224,24.3743782043457,16.2338066101074,2.58136653900146,384.827575683594,83.4926681518555,0,0,7.72489595413208,1.78722131252289,2.76418805122375,0,0.556192636489868,2.93867802619934,3.15297055244446,293.579681396484,10.830096244812,0,0.932395219802856,14.5678243637085,1.67000794410706,0,11.9199180603027,599.742919921875,0,0.647600531578064,1.2482043504715,"CD14 Mono"
"454","V201639",607.748596191406,628.9130859375,0.958779394626617,5.52211046218872,1.11949276924133,305.124298095703,4.98874521255493,3.40249872207642,1.23967838287354,7.73653650283813,0,0,0,1.4334557056427,267.841186523438,0,0.238255336880684,0,0.222509697079659,70.309700012207,105.753265380859,90.2479782104492,0.594703078269958,0,0,0,5.55073499679565,6.18286418914795,1.47815823554993,2.29639554023743,"mem CD4 T"
